timestamp,temp,rhum,prcp,wspd,pres,wdir,season
1664287200.0,12.8,,0.0,20.4,1000.1,301.0,autumn
1651140000.0,11.6,,0.0,,,,spring
1689937200.0,18.1,,,16.7,1013.6,294.0,summer
1637992800.0,2.0,,0.1,22.2,985.6,336.0,autumn
1638594000.0,4.8,,0.5,,,,autumn
1676199600.0,7.7,,0.0,7.4,1038.3,144.0,winter
1671944400.0,9.1,,0.0,13.0,1008.7,192.0,winter
1695211200.0,18.6,,,38.9,997.8,198.0,summer
1667887200.0,12.2,,0.0,22.2,997.0,198.0,autumn
1693069200.0,16.0,,0.0,11.1,1008.5,254.0,summer
1641582000.0,1.6,,0.0,13.0,1011.6,267.0,winter
1672419600.0,11.2,,0.0,24.1,994.4,237.0,winter
1627700400.0,12.0,,0.0,13.0,1007.7,269.0,summer
1653958800.0,8.4,,0.1,13.0,1017.9,9.0,spring
1690254000.0,10.7,,,5.5,1009.6,332.0,summer
1656928800.0,19.9,,0.0,16.7,1020.9,275.0,summer
1648558800.0,10.6,,0.0,,,,spring
1659668400.0,11.5,,0.0,14.8,1020.0,338.0,summer
1696672800.0,21.6,,0.0,,,,autumn
1682712000.0,11.1,,,7.4,1016.9,7.0,spring
1684393200.0,12.4,,0.0,5.5,1029.2,110.0,spring
1653213600.0,19.6,,,,,,spring
1662220800.0,21.0,,0.0,14.8,1010.0,202.0,summer
1673884800.0,1.8,,0.0,22.2,988.8,321.0,winter
1650157200.0,7.8,,0.0,9.3,1027.7,103.0,spring
1642118400.0,2.1,,0.0,,,,winter
1618768800.0,8.7,,0.0,,,,spring
1671159600.0,-3.7,,0.0,11.1,1015.9,346.0,autumn
1650056400.0,11.9,,,9.3,1029.0,115.0,spring
1673398800.0,9.2,,0.0,24.1,1004.8,253.0,winter
1690588800.0,15.7,,,13.0,1005.9,225.0,summer
1656151200.0,17.7,,,,,,summer
1690005600.0,14.0,,0.0,14.8,1012.8,226.0,summer
1633237200.0,9.0,,0.0,11.1,994.4,233.0,autumn
1635696000.0,12.0,,0.0,22.2,990.6,226.0,autumn
1679688000.0,8.8,,,24.1,998.9,236.0,spring
1692378000.0,21.1,,0.0,14.8,1010.6,111.0,summer
1682262000.0,12.0,,0.0,14.8,1000.1,301.0,spring
1667286000.0,12.3,,,,,,autumn
1617930000.0,4.5,,0.0,13.0,1015.2,227.0,spring
1637611200.0,4.1,,,11.1,1033.2,7.0,autumn
1647230400.0,3.7,,0.0,,,,winter
1641564000.0,4.7,,0.0,,,,winter
1621033200.0,8.5,,0.1,9.3,1006.2,162.0,spring
1688202000.0,19.7,,0.0,,,,summer
1623549600.0,12.8,,0.0,5.5,1027.2,8.0,spring
1665867600.0,11.8,,0.0,18.5,1005.3,219.0,autumn
1661562000.0,14.0,,0.0,7.4,1018.8,32.0,summer
1661983200.0,14.1,,0.0,16.7,1022.7,30.0,summer
1658347200.0,18.3,,0.0,11.1,1018.4,279.0,summer
1672340400.0,5.8,,,18.5,1005.8,236.0,winter
1676552400.0,10.8,,,18.5,1019.1,225.0,winter
1622775600.0,12.1,,0.0,7.4,1022.1,326.0,spring
1692565200.0,16.5,,0.0,7.4,1023.5,235.0,summer
1697479200.0,8.8,,0.0,11.1,1019.1,55.0,autumn
1697385600.0,7.7,,0.0,7.4,1026.5,20.0,autumn
1674205200.0,0.4,,0.0,14.8,1017.7,295.0,winter
1637215200.0,5.7,,0.0,13.0,1028.3,242.0,autumn
1688108400.0,15.5,,0.0,13.0,1014.3,247.0,summer
1683738000.0,13.7,,0.1,11.1,1013.2,273.0,spring
1644775200.0,8.5,,0.7,25.9,993.8,191.0,winter
1685768400.0,8.9,,,,,,spring
1665889200.0,10.3,,0.0,16.7,1007.4,231.0,autumn
1618538400.0,0.5,,0.0,7.4,1032.1,18.0,spring
1655460000.0,27.5,,0.0,,,,spring
1691463600.0,10.3,,0.0,9.3,1016.9,254.0,summer
1649901600.0,7.6,,0.0,7.4,1021.1,234.0,spring
1678604400.0,7.4,,0.0,20.4,1007.6,251.0,winter
1654668000.0,17.0,,,14.8,1004.0,250.0,spring
1684472400.0,9.3,,0.0,5.5,1027.6,56.0,spring
1669050000.0,6.9,,0.2,,,,autumn
1627804800.0,16.4,,,9.3,1010.6,296.0,summer
1687230000.0,14.7,,0.0,9.3,1008.7,84.0,spring
1618995600.0,11.6,,0.1,,,,spring
1626814800.0,20.0,,0.0,7.4,1021.0,121.0,summer
1690110000.0,21.6,,0.0,27.8,1003.1,248.0,summer
1646384400.0,6.7,,0.0,9.3,1019.0,316.0,winter
1670158800.0,3.9,,,,,,autumn
1645736400.0,2.4,,,,,,winter
1656561600.0,12.5,,,,,,summer
1649311200.0,7.6,,0.0,29.6,985.1,259.0,spring
1635145200.0,10.4,,0.0,11.1,1014.9,214.0,autumn
1651701600.0,9.6,,,11.1,1020.8,304.0,spring
1617573600.0,6.6,,0.0,16.7,1017.4,272.0,spring
1688868000.0,15.7,,0.0,7.4,1018.4,238.0,summer
1673568000.0,6.7,,0.0,27.8,1002.9,238.0,winter
1663902000.0,12.9,,0.0,7.4,1015.6,233.0,autumn
1662354000.0,16.7,,0.0,7.4,1015.6,197.0,summer
1628647200.0,12.2,,0.0,7.4,1017.9,244.0,summer
1623866400.0,23.0,,0.0,,,,spring
1652698800.0,19.0,,0.1,22.2,1015.5,238.0,spring
1635886800.0,4.6,,0.0,5.5,1000.8,333.0,autumn
1684350000.0,12.0,,0.0,9.3,1028.3,114.0,spring
1635688800.0,12.6,,0.1,27.8,989.9,224.0,autumn
1643914800.0,7.7,,,14.8,1012.3,231.0,winter
1657911600.0,19.7,,0.0,,,,summer
1654700400.0,22.0,,0.0,,,,spring
1638374400.0,6.5,,0.1,18.5,999.0,309.0,autumn
1692640800.0,20.0,,0.0,14.8,1021.1,223.0,summer
1664935200.0,15.0,,,22.2,1011.6,208.0,autumn
1650762000.0,8.4,,0.0,18.5,1005.4,25.0,spring
1642780800.0,4.5,,0.0,11.1,1038.3,287.0,winter
1696798800.0,15.9,,0.0,7.4,1022.5,208.0,autumn
1641063600.0,12.0,,0.0,16.7,1016.1,212.0,winter
1686484800.0,28.3,,0.2,,,,spring
1640426400.0,6.3,,0.0,14.8,1004.8,76.0,winter
1685264400.0,17.4,,,14.8,1022.9,44.0,spring
1649865600.0,15.7,,0.0,,,,spring
1674856800.0,1.3,,0.0,5.5,1032.0,4.0,winter
1635447600.0,12.9,,0.0,16.7,1004.2,169.0,autumn
1639760400.0,7.3,,0.0,11.1,1040.4,44.0,autumn
1651640400.0,9.7,,0.2,9.3,1019.4,213.0,spring
1689145200.0,16.5,,0.0,,,,summer
1618070400.0,5.1,,0.0,18.5,1012.6,49.0,spring
1639033200.0,3.5,,0.0,18.5,1001.7,262.0,autumn
1668438000.0,13.7,,0.0,9.3,1006.5,192.0,autumn
1697565600.0,11.0,,,,,,autumn
1661461200.0,14.6,,0.0,,,,summer
1672365600.0,5.9,,0.0,16.7,1005.6,185.0,winter
1620439200.0,6.6,,,,,,spring
1631775600.0,14.7,,0.0,7.4,1018.1,239.0,summer
1622196000.0,16.9,,,9.3,1023.4,146.0,spring
1656464400.0,13.2,,,11.1,1013.4,158.0,summer
1621861200.0,11.2,,0.4,16.7,1002.2,209.0,spring
1636182000.0,7.2,,,13.0,1027.5,231.0,autumn
1639454400.0,8.4,,0.0,11.1,1025.4,218.0,autumn
1677938400.0,6.0,,0.0,14.8,1029.3,9.0,winter
1640098800.0,4.1,,,7.4,1025.0,116.0,winter
1671505200.0,11.9,,0.0,24.1,1005.1,201.0,autumn
1658851200.0,18.5,,0.0,11.1,1019.9,104.0,summer
1664215200.0,10.2,,0.0,14.8,1003.5,314.0,autumn
1638820800.0,3.2,,,,,,autumn
1694509200.0,20.3,,0.0,11.1,1013.7,235.0,summer
1624233600.0,11.6,,0.0,16.7,1010.2,34.0,summer
1693688400.0,16.1,,0.0,9.3,1025.4,75.0,summer
1656252000.0,19.4,,0.0,24.1,1012.5,207.0,summer
1628690400.0,21.3,,,18.5,1017.9,229.0,summer
1636880400.0,8.9,,0.0,14.8,1023.6,358.0,autumn
1660960800.0,11.6,,0.0,9.3,1018.0,247.0,summer
1686157200.0,18.5,,0.0,18.5,1020.3,67.0,spring
1667872800.0,13.2,,0.0,27.8,998.8,188.0,autumn
1622998800.0,18.7,,0.0,11.1,1023.8,215.0,spring
1637661600.0,4.7,,0.0,,,,autumn
1656910800.0,11.9,,0.0,9.3,1021.4,273.0,summer
1643742000.0,10.3,,0.0,,,,winter
1652367600.0,16.3,,0.0,22.2,1018.0,261.0,spring
1658314800.0,24.4,,0.0,20.4,1015.8,241.0,summer
1674529200.0,0.4,,0.0,7.4,1039.3,18.0,winter
1646074800.0,8.8,,0.0,,,,winter
1643025600.0,4.1,,0.0,5.5,1034.1,95.0,winter
1681380000.0,10.9,,,29.6,1002.4,262.0,spring
1673906400.0,-1.6,,,,,,winter
1683954000.0,8.7,,0.0,18.5,1026.2,13.0,spring
1666018800.0,16.3,,0.0,13.0,1020.7,230.0,autumn
1641006000.0,11.4,,0.0,14.8,1019.7,193.0,winter
1644418800.0,11.2,,0.0,,,,winter
1662645600.0,17.7,,0.0,20.4,1003.7,205.0,summer
1649156400.0,13.5,,0.0,24.1,1008.9,274.0,spring
1647255600.0,9.8,,0.0,,,,winter
1676498400.0,8.1,,0.0,11.1,1022.8,222.0,winter
1660975200.0,14.0,,0.0,11.1,1018.2,244.0,summer
1681689600.0,8.5,,0.0,,,,spring
1694347200.0,29.1,,0.0,13.0,1014.3,180.0,summer
1689386400.0,15.1,,0.0,16.7,1001.3,195.0,summer
1655686800.0,10.4,,0.0,13.0,1017.5,21.0,spring
1627167600.0,15.9,,0.0,9.3,1008.1,30.0,summer
1636405200.0,9.5,,,11.1,1023.5,202.0,autumn
1678946400.0,8.8,,0.0,18.5,1007.2,195.0,winter
1686679200.0,22.0,,,16.7,1015.0,67.0,spring
1619035200.0,6.0,,0.0,13.0,1024.7,62.0,spring
1687140000.0,14.2,,,13.0,1009.4,228.0,spring
1627484400.0,17.7,,0.4,24.1,1007.0,236.0,summer
1628676000.0,20.0,,0.0,16.7,1018.4,230.0,summer
1634684400.0,16.4,,1.3,24.1,1006.9,209.0,autumn
1691294400.0,9.8,,0.0,,,,summer
1659492000.0,16.4,,0.0,13.0,1013.7,217.0,summer
1697914800.0,10.4,,,,,,autumn
1670788800.0,-1.8,,1.3,11.1,1007.4,22.0,autumn
1624921200.0,14.4,,0.0,,,,summer
1695592800.0,16.8,,,24.1,1015.4,182.0,autumn
1641870000.0,6.9,,,11.1,1026.6,185.0,winter
1683295200.0,16.0,,0.0,16.7,1014.2,219.0,spring
1650747600.0,10.3,,,,,,spring
1644508800.0,5.9,,0.1,,,,winter
1680944400.0,10.0,,0.0,,,,spring
1675915200.0,0.9,,0.0,7.4,1029.9,229.0,winter
1661122800.0,14.4,,0.0,7.4,1015.5,221.0,summer
1660662000.0,21.6,,0.0,,,,summer
1656738000.0,13.0,,0.0,14.8,1019.3,202.0,summer
1635130800.0,9.7,,0.0,11.1,1015.0,219.0,autumn
1691211600.0,12.6,,0.2,9.3,1012.2,201.0,summer
1642734000.0,-1.2,,0.0,9.3,1039.3,316.0,winter
1628575200.0,13.9,,0.0,11.1,1014.9,245.0,summer
1676484000.0,9.9,,0.0,13.0,1022.1,214.0,winter
1673607600.0,8.1,,0.0,35.2,1007.7,263.0,winter
1668585600.0,8.2,,0.0,13.0,992.4,164.0,autumn
1636768800.0,10.3,,0.0,20.4,1010.4,273.0,autumn
1617552000.0,12.5,,0.0,14.8,1021.4,266.0,spring
1621742400.0,5.4,,0.0,9.3,1010.6,232.0,spring
1680343200.0,9.0,,0.0,16.7,1005.6,344.0,spring
1686524400.0,17.8,,0.0,,,,spring
1667984400.0,10.2,,0.0,18.5,1003.9,239.0,autumn
1618286400.0,-0.5,,0.0,5.5,1032.8,223.0,spring
1686762000.0,23.5,,0.0,16.7,1017.7,94.0,spring
1639782000.0,7.3,,0.0,11.1,1040.3,60.0,autumn
1675501200.0,6.6,,,9.3,1037.8,250.0,winter
1647136800.0,7.3,,,18.5,1006.3,153.0,winter
1666400400.0,13.7,,0.0,14.8,1004.4,214.0,autumn
1674424800.0,-2.1,,0.0,1.8,1036.4,330.0,winter
1639558800.0,9.4,,0.2,13.0,1030.2,230.0,autumn
1662973200.0,21.2,,0.0,11.1,1012.2,196.0,summer
1668250800.0,13.3,,0.0,11.1,1027.1,148.0,autumn
1649235600.0,11.1,,0.7,27.8,998.8,242.0,spring
1678204800.0,4.1,,0.0,11.1,1000.5,325.0,winter
1677610800.0,4.9,,,16.7,1031.4,30.0,winter
1650423600.0,6.3,,0.0,13.0,1017.1,21.0,spring
1648584000.0,7.7,,,13.0,1009.5,53.0,spring
1633676400.0,14.3,,0.0,5.5,1030.2,210.0,autumn
1645675200.0,7.3,,0.7,20.4,1010.1,224.0,winter
1666008000.0,17.1,,0.0,18.5,1018.8,234.0,autumn
1640617200.0,8.9,,0.0,,,,winter
1643472000.0,11.6,,0.0,27.8,1026.7,286.0,winter
1637406000.0,9.9,,0.0,7.4,1025.3,248.0,autumn
1653516000.0,11.5,,,14.8,1017.7,257.0,spring
1659996000.0,16.3,,0.0,,,,summer
1622365200.0,15.4,,0.0,13.0,1028.4,69.0,spring
1629885600.0,17.7,,,14.8,1026.2,26.0,summer
1637391600.0,8.6,,,7.4,1027.0,221.0,autumn
1689570000.0,12.8,,0.0,11.1,1016.2,235.0,summer
1651114800.0,4.0,,0.0,11.1,1030.7,35.0,spring
1654653600.0,14.0,,0.7,13.0,1004.0,150.0,spring
1657522800.0,22.1,,0.0,,,,summer
1684321200.0,15.5,,,9.3,1028.7,323.0,spring
1625551200.0,14.3,,0.3,16.7,994.2,193.0,summer
1635566400.0,10.4,,0.1,13.0,995.4,150.0,autumn
1696449600.0,12.3,,0.0,,,,autumn
1671804000.0,10.7,,0.0,,,,winter
1626310800.0,13.9,,0.0,,,,summer
1682582400.0,10.1,,0.0,14.8,1016.9,122.0,spring
1618218000.0,4.7,,0.1,7.4,1028.2,275.0,spring
1647770400.0,7.7,,0.0,14.8,1029.2,67.0,winter
1696428000.0,16.8,,0.0,,,,autumn
1645250400.0,2.1,,0.0,20.4,1012.6,246.0,winter
1668225600.0,9.8,,0.0,,,,autumn
1674810000.0,3.2,,0.0,14.8,1030.7,8.0,winter
1683820800.0,13.8,,0.0,7.4,1016.4,45.0,spring
1680076800.0,10.0,,0.0,14.8,1011.0,194.0,spring
1665234000.0,15.4,,0.0,13.0,1024.2,282.0,autumn
1638666000.0,4.4,,0.8,,,,autumn
1656014400.0,17.4,,0.0,11.1,1008.0,201.0,summer
1690779600.0,17.4,,0.2,18.5,1006.1,244.0,summer
1671087600.0,-5.6,,0.0,7.4,1010.9,344.0,autumn
1656514800.0,19.7,,,18.5,1011.6,206.0,summer
1690650000.0,19.7,,0.0,24.1,1007.0,257.0,summer
1676271600.0,3.6,,0.0,7.4,1035.6,109.0,winter
1673161200.0,6.8,,0.0,,,,winter
1649674800.0,13.1,,0.0,24.1,1009.6,117.0,spring
1677319200.0,4.0,,0.0,18.5,1017.3,3.0,winter
1683604800.0,11.3,,0.0,,,,spring
1644213600.0,2.4,,0.0,,,,winter
1638439200.0,1.6,,0.0,20.4,1010.3,315.0,autumn
1692514800.0,17.7,,,13.0,1022.3,225.0,summer
1689325200.0,17.1,,0.0,18.5,1010.2,147.0,summer
1645934400.0,1.8,,0.0,14.8,1025.6,132.0,winter
1640581200.0,6.7,,0.0,11.1,996.0,125.0,winter
1679846400.0,7.1,,0.0,22.2,1012.7,14.0,spring
1634198400.0,10.9,,0.0,,,,autumn
1692594000.0,13.9,,,7.4,1024.4,233.0,summer
1634328000.0,8.8,,0.0,,,,autumn
1643382000.0,7.6,,,16.7,1033.9,237.0,winter
1694163600.0,25.9,,0.0,5.5,1016.7,224.0,summer
1689001200.0,20.8,,0.0,22.2,1017.7,204.0,summer
1617451200.0,7.2,,0.0,,,,spring
1643256000.0,4.8,,0.0,18.5,1026.8,251.0,winter
1632830400.0,14.6,,0.6,20.4,1015.9,198.0,autumn
1690189200.0,16.0,,0.0,,,,summer
1671130800.0,-2.7,,0.0,9.3,1012.7,340.0,autumn
1656597600.0,17.1,,0.0,16.7,1011.8,215.0,summer
1650319200.0,8.5,,0.0,9.3,1016.8,316.0,spring
1674212400.0,2.7,,0.0,16.7,1018.6,303.0,winter
1683036000.0,13.6,,0.0,14.8,1027.5,110.0,spring
1688410800.0,15.2,,0.0,20.4,1010.5,258.0,summer
1684396800.0,13.6,,0.0,7.4,1029.2,103.0,spring
1657238400.0,14.3,,0.0,9.3,1032.2,336.0,summer
1640448000.0,5.2,,0.0,20.4,1004.4,93.0,winter
1664038800.0,13.2,,0.1,14.8,1018.1,9.0,autumn
1643716800.0,10.9,,,29.6,1020.1,290.0,winter
1647284400.0,8.0,,0.0,7.4,1026.4,185.0,winter
1627207200.0,19.8,,,13.0,1007.2,23.0,summer
1662598800.0,14.6,,,9.3,1005.7,158.0,summer
1672574400.0,10.1,,,22.2,1010.2,215.0,winter
1650970800.0,13.1,,,14.8,1022.5,41.0,spring
1639774800.0,7.4,,0.0,13.0,1040.1,51.0,autumn
1672369200.0,6.1,,0.0,18.5,1004.5,184.0,winter
1627056000.0,21.0,,0.0,20.4,1014.1,83.0,summer
1631883600.0,20.0,,0.0,,,,summer
1656640800.0,9.6,,0.0,9.3,1014.7,228.0,summer
1636398000.0,9.4,,0.0,9.3,1023.4,205.0,autumn
1652551200.0,17.0,,,,,,spring
1694444400.0,24.9,,0.0,18.5,1012.5,235.0,summer
1688540400.0,13.7,,0.0,18.5,1010.1,275.0,summer
1631937600.0,14.2,,0.0,5.5,1014.1,98.0,summer
1692543600.0,23.0,,0.0,16.7,1021.6,238.0,summer
1680361200.0,10.2,,0.0,20.4,1008.9,343.0,spring
1678060800.0,0.8,,0.0,7.4,1011.8,276.0,winter
1641574800.0,3.0,,0.0,,,,winter
1643727600.0,11.6,,0.0,33.3,1019.9,292.0,winter
1677790800.0,3.1,,,16.7,1027.4,27.0,winter
1677978000.0,2.2,,,7.4,1026.0,316.0,winter
1640502000.0,6.7,,,11.1,1000.6,121.0,winter
1633870800.0,16.5,,,14.8,1028.8,352.0,autumn
1651554000.0,9.0,,0.0,7.4,1021.5,36.0,spring
1619751600.0,2.0,,0.0,5.5,1015.1,5.0,spring
1622239200.0,11.6,,0.0,7.4,1024.6,79.0,spring
1631887200.0,19.8,,0.0,14.8,1013.3,201.0,summer
1627387200.0,18.8,,0.1,13.0,1008.5,201.0,summer
1625158800.0,18.2,,0.0,11.1,1017.5,324.0,summer
1646042400.0,8.5,,0.0,14.8,1024.5,183.0,winter
1670101200.0,3.8,,0.0,14.8,1018.2,43.0,autumn
1675933200.0,3.4,,0.0,9.3,1032.4,284.0,winter
1675015200.0,6.6,,0.0,,,,winter
1695535200.0,15.3,,0.0,20.4,1018.7,179.0,autumn
1668434400.0,13.7,,0.0,9.3,1007.0,186.0,autumn
1648627200.0,6.6,,0.1,11.1,1007.2,47.0,spring
1642921200.0,1.3,,0.0,,,,winter
1675040400.0,6.4,,,,,,winter
1655524800.0,16.6,,0.0,,,,spring
1633669200.0,13.8,,0.0,5.5,1029.7,195.0,autumn
1658703600.0,17.7,,0.0,14.8,1009.7,214.0,summer
1670511600.0,0.3,,0.0,7.4,1010.4,325.0,autumn
1673078400.0,10.0,,0.0,29.6,1001.9,180.0,winter
1685664000.0,9.5,,,16.7,1025.6,32.0,spring
1634144400.0,13.1,,0.0,7.4,1027.5,246.0,autumn
1694052000.0,18.3,,0.0,7.4,1018.2,45.0,summer
1626825600.0,17.9,,0.0,,,,summer
1647586800.0,4.5,,0.0,5.5,1041.7,48.0,winter
1676620800.0,10.9,,,29.6,1020.0,256.0,winter
1641218400.0,9.7,,0.0,22.2,1006.9,235.0,winter
1669388400.0,10.3,,,14.8,1018.6,241.0,autumn
1679533200.0,9.2,,0.0,,,,spring
1663869600.0,15.6,,0.0,11.1,1017.6,199.0,summer
1653465600.0,13.3,,0.0,24.1,1012.0,231.0,spring
1682780400.0,16.6,,0.0,9.3,1020.9,139.0,spring
1678474800.0,1.7,,,,,,winter
1670778000.0,-1.4,,0.0,,,,autumn
1679158800.0,10.9,,0.0,9.3,1006.6,256.0,winter
1690369200.0,20.1,,,16.7,1012.6,233.0,summer
1655348400.0,12.3,,,3.7,1020.8,230.0,spring
1652702400.0,19.6,,0.0,24.1,1015.6,234.0,spring
1644739200.0,6.6,,0.0,22.2,1006.6,186.0,winter
1691388000.0,12.3,,,11.1,1020.2,291.0,summer
1630206000.0,10.5,,0.0,7.4,1026.1,338.0,summer
1657659600.0,21.4,,,7.4,1021.4,255.0,summer
1626631200.0,25.9,,0.0,11.1,1022.7,65.0,summer
1663970400.0,11.3,,,11.1,1015.2,358.0,autumn
1618358400.0,2.2,,0.0,5.5,1032.8,108.0,spring
1686852000.0,21.3,,,13.0,1020.0,108.0,spring
1640548800.0,7.3,,0.0,7.4,999.7,186.0,winter
1618790400.0,3.9,,0.0,5.5,1024.1,83.0,spring
1696662000.0,16.1,,0.0,16.7,1022.6,216.0,autumn
1664787600.0,13.8,,0.0,7.4,1026.6,153.0,autumn
1691100000.0,13.8,,,11.1,1012.8,306.0,summer
1632718800.0,16.2,,,20.4,1005.2,180.0,autumn
1675018800.0,6.3,,0.0,,,,winter
1670904000.0,-3.2,,0.0,7.4,1009.6,83.0,autumn
1694541600.0,17.3,,0.9,9.3,1014.2,338.0,summer
1629129600.0,16.8,,0.0,18.5,1019.0,307.0,summer
1670497200.0,-0.1,,0.0,,,,autumn
1687762800.0,17.2,,0.0,18.5,1019.1,279.0,summer
1639990800.0,4.8,,0.0,11.1,1030.1,38.0,autumn
1684285200.0,7.4,,0.0,7.4,1027.6,313.0,spring
1658746800.0,22.0,,0.0,25.9,1009.5,258.0,summer
1643454000.0,11.2,,0.0,35.2,1026.6,272.0,winter
1669917600.0,4.4,,0.0,,,,autumn
1674043200.0,1.8,,,16.7,997.8,274.0,winter
1625184000.0,13.7,,0.0,,,,summer
1687665600.0,17.2,,0.0,9.3,1016.9,138.0,summer
1621220400.0,7.7,,0.0,13.0,1000.9,304.0,spring
1620507600.0,12.8,,,22.2,1002.0,202.0,spring
1691809200.0,13.8,,0.0,9.3,1015.2,219.0,summer
1686258000.0,12.4,,0.0,16.7,1016.9,54.0,spring
1679043600.0,10.2,,2.3,11.1,1004.2,190.0,winter
1630998000.0,20.6,,0.0,5.5,1022.6,120.0,summer
1694095200.0,30.0,,0.0,11.1,1015.8,86.0,summer
1683558000.0,13.8,,0.0,18.5,1018.1,201.0,spring
1682802000.0,10.0,,0.0,9.3,1022.4,134.0,spring
1640386800.0,7.8,,1.8,,,,winter
1640566800.0,6.6,,0.0,7.4,998.6,156.0,winter
1652331600.0,8.6,,0.0,11.1,1018.2,242.0,spring
1624374000.0,13.7,,,20.4,1021.4,20.0,summer
1628956800.0,21.6,,0.0,18.5,1018.3,229.0,summer
1656036000.0,14.0,,,,,,summer
1660424400.0,21.5,,0.0,11.1,1012.3,89.0,summer
1654016400.0,14.0,,0.0,16.7,1018.7,7.0,spring
1653228000.0,20.6,,0.0,11.1,1011.2,211.0,spring
1649444400.0,5.0,,0.0,9.3,1005.0,353.0,spring
1672938000.0,10.8,,0.0,18.5,1017.7,221.0,winter
1638187200.0,1.9,,0.0,,,,autumn
1656259200.0,18.3,,,,,,summer
1672023600.0,8.2,,0.0,20.4,1006.7,229.0,winter
1623808800.0,13.4,,0.0,,,,spring
1665795600.0,9.8,,0.0,9.3,1005.2,181.0,autumn
1668286800.0,11.7,,0.0,11.1,1024.9,138.0,autumn
1676138400.0,8.2,,,,,,winter
1624503600.0,9.7,,0.0,3.7,1023.0,236.0,summer
1677376800.0,1.0,,0.0,,,,winter
1643101200.0,0.4,,,5.5,1034.3,26.0,winter
1675512000.0,8.8,,,9.3,1038.0,268.0,winter
1652457600.0,17.9,,,24.1,1019.1,259.0,spring
1660309200.0,32.3,,0.0,18.5,1016.9,103.0,summer
1673820000.0,3.2,,0.0,7.4,995.2,193.0,winter
1655812800.0,21.6,,0.0,7.4,1014.1,102.0,summer
1687478400.0,15.4,,,5.5,1021.8,202.0,summer
1657126800.0,22.0,,0.0,18.5,1024.5,288.0,summer
1620705600.0,7.6,,,7.4,1006.9,142.0,spring
1620464400.0,11.0,,0.2,22.2,1003.7,188.0,spring
1624158000.0,12.4,,0.1,9.3,1008.3,44.0,spring
1620108000.0,8.7,,,35.2,996.5,269.0,spring
1675483200.0,5.5,,0.0,9.3,1036.5,266.0,winter
1671807600.0,10.7,,0.0,25.9,999.2,250.0,winter
1697040000.0,18.9,,0.0,16.7,1011.1,210.0,autumn
1640750400.0,6.9,,0.0,9.3,1004.9,206.0,winter
1632682800.0,16.0,,0.0,13.0,1012.2,196.0,autumn
1693724400.0,16.9,,0.0,7.4,1027.5,63.0,summer
1629640800.0,20.4,,0.0,18.5,1020.1,330.0,summer
1629172800.0,10.6,,0.0,11.1,1020.7,253.0,summer
1653030000.0,12.4,,0.3,5.5,1019.0,259.0,spring
1647486000.0,3.0,,0.0,14.8,1026.1,297.0,winter
1675720800.0,1.6,,0.0,3.7,1039.3,154.0,winter
1624449600.0,17.9,,0.0,13.0,1023.8,6.0,summer
1680213600.0,10.6,,1.0,20.4,998.1,177.0,spring
1677762000.0,6.9,,,20.4,1025.8,39.0,winter
1630555200.0,12.3,,0.0,13.0,1029.2,21.0,summer
1683014400.0,11.0,,0.0,11.1,1026.4,81.0,spring
1629871200.0,13.4,,,13.0,1027.1,30.0,summer
1652882400.0,20.5,,,14.8,1019.0,176.0,spring
1642363200.0,4.5,,,11.1,1032.2,285.0,winter
1677819600.0,2.2,,0.0,,,,winter
1688947200.0,13.8,,0.0,,,,summer
1683248400.0,11.4,,0.0,11.1,1014.0,197.0,spring
1619917200.0,2.7,,,5.5,1019.5,22.0,spring
1654052400.0,9.0,,0.0,13.0,1018.1,342.0,spring
1656712800.0,12.2,,0.0,11.1,1019.8,214.0,summer
1664571600.0,14.3,,,22.2,998.0,245.0,autumn
1697396400.0,3.7,,,3.7,1026.4,69.0,autumn
1692990000.0,14.4,,0.0,11.1,1009.0,243.0,summer
1681279200.0,5.4,,,16.7,996.4,221.0,spring
1680037200.0,7.2,,,13.0,1013.6,195.0,spring
1680768000.0,9.7,,0.0,18.5,1012.2,266.0,spring
1686830400.0,25.3,,,13.0,1020.1,67.0,spring
1672272000.0,9.2,,0.0,29.6,995.3,225.0,winter
1645686000.0,6.5,,0.4,,,,winter
1662390000.0,20.4,,3.7,11.1,1015.8,171.0,summer
1658541600.0,14.4,,0.0,5.5,1019.1,144.0,summer
1671861600.0,6.7,,0.0,13.0,1008.7,232.0,winter
1679295600.0,7.9,,0.0,16.7,1016.9,218.0,winter
1626829200.0,17.4,,,7.4,1021.6,101.0,summer
1643540400.0,4.9,,,7.4,1033.8,256.0,winter
1657461600.0,27.5,,0.0,11.1,1025.4,265.0,summer
1633428000.0,13.3,,0.1,,,,autumn
1657713600.0,26.2,,0.0,14.8,1021.8,316.0,summer
1630584000.0,18.0,,0.0,18.5,1028.0,41.0,summer
1659358800.0,23.3,,0.0,11.1,1017.9,245.0,summer
1673798400.0,5.8,,0.0,,,,winter
1684238400.0,15.1,,0.0,16.7,1025.1,330.0,spring
1691078400.0,18.9,,0.0,14.8,1008.3,328.0,summer
1676005200.0,0.2,,0.0,7.4,1036.8,233.0,winter
1630580400.0,17.4,,0.0,18.5,1028.5,42.0,summer
1637910000.0,3.0,,0.3,18.5,1000.0,236.0,autumn
1695139200.0,18.5,,0.0,33.3,1004.8,218.0,summer
1695258000.0,12.3,,,,,,summer
