timestamp,weco
1620378000,fair
1630065600,cloudy
1621051200,light rain
1680462000,fair
1664762400,fair
1656486000,light rain
1621591200,heavy rain shower
1665770400,overcast
1658714400,overcast
1670842800,overcast
1620651600,fair
1635976800,overcast
1689634800,cloudy
1621292400,cloudy
1642856400,fair
1668571200,cloudy
1689433200,rain shower
1666638000,cloudy
1662595200,light rain
1683417600,overcast
1664863200,overcast
1686265200,clear
1647104400,cloudy
1626789600,fair
1632387600,cloudy
1641823200,overcast
1676844000,fair
1657728000,fair
1643464800,overcast
1661342400,cloudy
1651824000,fair
1692961200,fair
1684357200,cloudy
1651176000,cloudy
1638230400,overcast
1621094400,heavy rain shower
1696024800,fair
1679788800,rain
1646953200,overcast
1618030800,light rain
1674756000,cloudy
1653350400,light rain
1663624800,cloudy
1660586400,overcast
1686106800,fair
1637542800,fair
1694865600,fair
1696122000,cloudy
1627830000,rain shower
1665712800,overcast
1649275200,cloudy
1674990000,overcast
1640109600,cloudy
1677553200,fair
1651593600,overcast
1674615600,fog
1654023600,fair
1691780400,cloudy
1671634800,cloudy
1668916800,light rain
1680645600,fair
1671782400,rain
1643709600,overcast
1644235200,fair
1666681200,cloudy
1648162800,clear
1640509200,light rain
1653440400,fair
1652497200,fair
1619661600,overcast
1635717600,fair
1633622400,overcast
1628550000,overcast
1671505200,light rain
1683604800,overcast
1665882000,fair
1690120800,cloudy
1690718400,light rain
1624834800,light rain
1636538400,overcast
1696827600,cloudy
1691571600,fair
1624917600,light rain
1635328800,cloudy
1657994400,fair
1682193600,overcast
1654815600,
1663293600,cloudy
1660532400,cloudy
1672020000,overcast
1618639200,clear
1636470000,cloudy
1631311200,overcast
1618189200,clear
1633726800,fair
1678064400,cloudy
1623960000,light rain
1625342400,fair
1665072000,fair
1693245600,fair
1619222400,clear
1622196000,cloudy
1685502000,overcast
1674810000,overcast
1617426000,overcast
1654059600,cloudy
1671166800,clear
1625558400,light rain
1625626800,overcast
1696075200,cloudy
1691758800,cloudy
1635357600,fair
1633258800,fair
1637769600,overcast
1683151200,cloudy
1619769600,fair
1648119600,clear
1693476000,overcast
1626465600,clear
1664571600,light rain
1643320800,fair
1653300000,light rain
1693029600,cloudy
1640754000,overcast
1663156800,cloudy
1624212000,overcast
1643565600,cloudy
1650780000,fair
1640170800,overcast
1645333200,overcast
1664308800,fair
1659416400,overcast
1670493600,fair
1697014800,cloudy
1622124000,fair
1684900800,cloudy
1672491600,light rain
1630119600,fair
1689379200,overcast
1656313200,fair
1634940000,fair
1634342400,cloudy
1653235200,fair
1691128800,overcast
1670900400,cloudy
1663095600,light rain
1633492800,fair
1637118000,cloudy
1649937600,cloudy
1645765200,fair
1646971200,cloudy
1685725200,fair
1630242000,cloudy
1684544400,clear
1686664800,fair
1672092000,fair
1686142800,fair
1626433200,fair
1625043600,overcast
1697220000,light rain
1695207600,rain
1676228400,overcast
1635858000,fair
1657130400,cloudy
1640534400,light rain
1667872800,light rain
1647064800,overcast
1691168400,cloudy
1660165200,clear
1693519200,light rain
1687615200,fair
1621886400,rain shower
1665496800,fair
1624849200,overcast
1658070000,fair
1636207200,overcast
1670594400,fair
1630627200,fair
1667728800,rain
1648940400,clear
1692493200,fair
1666458000,cloudy
1643104800,fair
1624381200,overcast
1690725600,rain
1678712400,rain shower
1647518400,fair
1624064400,overcast
1657828800,fair
1664463600,cloudy
1692590400,fair
1657886400,fair
1673787600,cloudy
1698001200,fair
1651114800,fair
1640365200,light rain
1693126800,cloudy
1624384800,cloudy
1656237600,fair
1647090000,fair
1645520400,overcast
1625832000,cloudy
1618642800,fair
1638223200,overcast
1630677600,fair
1624644000,fair
1680818400,fair
1659355200,cloudy
1660042800,fair
1688644800,fair
1666465200,overcast
1630252800,cloudy
1641506400,light rain
1649815200,cloudy
1663506000,overcast
1631415600,cloudy
1687111200,light rain
1636963200,overcast
1679929200,cloudy
1648868400,clear
1691679600,fair
1655280000,fair
1661950800,fair
1666285200,fair
1652630400,overcast
1632600000,cloudy
1687849200,cloudy
1627992000,cloudy
1651482000,overcast
1665547200,overcast
1662080400,overcast
1634112000,cloudy
1649235600,light rain
1664506800,fair
1644325200,overcast
1621105200,rain shower
1695830400,overcast
1678104000,light rain
1673629200,fair
1695348000,cloudy
1665910800,fair
1694984400,light rain
1659207600,overcast
1696384800,fair
1689397200,overcast
1618426800,fair
1627448400,overcast
1697828400,fair
1697068800,light rain
1624672800,fair
1676120400,overcast
1651402800,light rain
1621317600,cloudy
1679864400,cloudy
1649682000,cloudy
1681156800,fair
1630850400,cloudy
1682197200,light rain
1682874000,overcast
1635292800,overcast
1632373200,fair
1663970400,cloudy
1675537200,overcast
1692759600,fair
1680145200,overcast
1665108000,fair
1668294000,clear
1678374000,light rain
1627131600,rain shower
1648051200,clear
1663261200,cloudy
1693922400,clear
1656561600,overcast
1682820000,fair
1674370800,fair
1697421600,fair
1697205600,rain
1653912000,cloudy
1668358800,fair
1638453600,fair
1696766400,fair
1685131200,clear
1691200800,light rain
1630555200,overcast
1652907600,light rain
1619200800,fair
1667739600,light rain
1646049600,overcast
1648015200,clear
1636192800,overcast
1649052000,light rain
1654131600,cloudy
1690092000,cloudy
1619982000,fair
1676268000,clear
1658109600,clear
1641535200,fair
1693886400,clear
1665223200,fair
1626987600,fair
1696816800,fair
1617638400,fair
1632985200,light rain
1640026800,overcast
1621152000,light rain
1648202400,fair
1635152400,cloudy
1675695600,fair
1639605600,overcast
1624528800,cloudy
1666270800,light rain
1626573600,clear
1655056800,
1648065600,clear
1625767200,cloudy
1653631200,cloudy
1657123200,cloudy
1671444000,light rain
1683792000,cloudy
1667376000,fair
1629846000,fair
1668481200,overcast
1640066400,overcast
1677654000,overcast
1647010800,rain
1695902400,overcast
1692871200,cloudy
1629378000,cloudy
1695949200,light rain
1636466400,cloudy
1696255200,overcast
1669676400,fog
1692082800,fair
1657558800,fair
1675767600,overcast
1661526000,cloudy
1646647200,cloudy
1630900800,fair
1652450400,fair
1618596000,cloudy
1622599200,clear
1640286000,overcast
1662019200,cloudy
1635735600,fair
1665309600,fair
1678431600,light rain
1645462800,fair
1688320800,fair
1648360800,overcast
1652425200,cloudy
1633680000,fog
1697367600,fair
1672326000,cloudy
1658217600,fair
1638720000,light rain
1648195200,clear
1692237600,fair
1622775600,cloudy
1619514000,fair
1636423200,overcast
1671303600,overcast
1657080000,fair
1688371200,fair
1660694400,light rain
1622840400,overcast
1644415200,overcast
1694822400,fair
1669021200,light rain
1634058000,overcast
1623132000,fair
1682539200,overcast
1695168000,overcast
1671998400,light rain
1670670000,fair
1671354000,overcast
1619902800,fair
1657346400,fair
1625230800,cloudy
1682298000,overcast
1620770400,cloudy
1673694000,light rain
1653948000,fair
1641398400,fair
1696154400,cloudy
1667311200,heavy rain shower
1684879200,cloudy
1638640800,fair
1644354000,overcast
1668024000,fair
1696071600,cloudy
1636344000,cloudy
1646161200,rain
1669208400,light rain
1624518000,fair
1618232400,fair
1680854400,fair
1657954800,fair
1686628800,clear
1635494400,light rain
1667178000,cloudy
1674129600,fair
1650700800,cloudy
1691308800,fair
1686916800,fair
1655539200,fair
1694239200,fair
1658966400,cloudy
1623783600,fair
1642791600,cloudy
1698004800,fair
1618056000,light rain
1688752800,clear
1622307600,fair
1665158400,cloudy
1648058400,clear
1695924000,overcast
1665104400,fair
1635606000,cloudy
1691676000,fair
1652799600,fair
1639933200,fog
1689296400,cloudy
1660107600,clear
1688983200,cloudy
1638993600,cloudy
1673416800,fair
1682647200,light rain
1684944000,fair
1679374800,light rain
1692169200,fair
1681934400,clear
1623236400,clear
1635102000,overcast
1662148800,cloudy
1627977600,cloudy
1656277200,fair
1672322400,cloudy
1665039600,fair
1643749200,cloudy
1655877600,clear
1670230800,overcast
1646334000,overcast
1661018400,fair
1633482000,fair
1645934400,clear
1639638000,overcast
1696737600,fair
1665183600,fair
1689109200,cloudy
1653526800,fair
1637899200,overcast
1684947600,fair
1690441200,light rain
1685829600,clear
1644984000,light rain
1695542400,light rain
1643554800,fair
1658718000,cloudy
1677448800,clear
1694700000,fair
1695391200,fair
1624604400,light rain
1674860400,fair
1696838400,cloudy
1655658000,overcast
1667556000,fair
1623110400,fair
1667242800,light rain
1688842800,cloudy
1631044800,clear
1678590000,overcast
1632798000,fair
1662613200,overcast
1680634800,fair
1686186000,clear
1675044000,overcast
1619294400,fair
1654538400,
1634108400,cloudy
1697162400,heavy rain
1685016000,fair
1680908400,clear
1695513600,cloudy
1655154000,fair
1637478000,fair
1630540800,overcast
1686952800,fair
1692244800,fair
1650034800,fair
1634536800,overcast
1673964000,cloudy
1624856400,overcast
1675472400,fair
1659733200,fair
1667768400,cloudy
1693166400,cloudy
1628186400,light rain
1676192400,overcast
1659002400,cloudy
1665849600,cloudy
1631448000,cloudy
1669964400,overcast
1624273200,light rain
1663416000,fair
1692500400,fair
1685444400,cloudy
1622962800,cloudy
1691388000,fair
1656234000,fair
1655222400,fair
1664456400,cloudy
1655982000,cloudy
1634094000,cloudy
1659639600,cloudy
1663153200,cloudy
1627311600,cloudy
1667217600,cloudy
1691460000,cloudy
1696341600,fair
1683478800,fair
1672668000,fair
1690232400,cloudy
1633075200,light rain
1673978400,cloudy
1666422000,cloudy
1639072800,light rain
1696312800,cloudy
1690466400,light rain
1690988400,rain
1661544000,fair
1634709600,rain
1683460800,cloudy
1695722400,light rain
1622588400,clear
1637629200,fair
1622512800,clear
1625932800,light rain
1660680000,light rain
1637683200,fair
1619802000,fair
1640548800,overcast
1692478800,fair
1697554800,cloudy
1648972800,fair
1634101200,cloudy
1622858400,overcast
1686830400,fair
1681714800,overcast
1693544400,light rain
1675756800,overcast
1671102000,fair
1634018400,cloudy
1630044000,cloudy
1646208000,light rain
1648116000,clear
1644440400,light rain
1694124000,fair
1677175200,overcast
1648414800,cloudy
1679328000,light rain
1623726000,cloudy
1638072000,cloudy
1676988000,cloudy
1626451200,fair
1643583600,overcast
1670032800,overcast
1647914400,fair
1692262800,fair
1695927600,light rain
1637650800,fair
1673542800,light rain
1665435600,clear
1687845600,cloudy
1646863200,cloudy
1646722800,clear
1642219200,fair
1654657200,
1631516400,overcast
1638738000,cloudy
1637730000,fog
1622523600,clear
1679173200,cloudy
1618236000,fair
1684936800,fair
1641841200,overcast
1662840000,fair
1676966400,overcast
1634288400,overcast
1658584800,cloudy
1653494400,cloudy
1680825600,fair
1625389200,light rain
1631451600,cloudy
1691802000,cloudy
1643878800,overcast
1684065600,fair
1692385200,light rain
1661436000,overcast
1618210800,cloudy
1634432400,overcast
1626483600,clear
1655719200,fair
1681279200,fair
1659801600,fair
1683514800,cloudy
1625565600,rain shower
1624946400,overcast
1620453600,rain
1650672000,overcast
1630915200,cloudy
1635159600,cloudy
1669341600,fair
1695340800,cloudy
1682211600,light rain
1674622800,fog
1628672400,fair
1618948800,fair
1645275600,light rain
1684864800,cloudy
1664906400,cloudy
1649736000,overcast
1633816800,fair
1629424800,overcast
1660118400,fair
1655920800,clear
1686787200,clear
1693656000,cloudy
1689458400,cloudy
1665514800,fair
1655827200,fair
1657378800,fair
1643220000,cloudy
1688137200,light rain
1648105200,clear
1680681600,cloudy
1661090400,cloudy
1631368800,cloudy
1678086000,overcast
1688961600,fair
1638972000,cloudy
1687125600,rain
1647385200,cloudy
1631271600,light rain
1631422800,cloudy
1691740800,cloudy
1697446800,cloudy
1633662000,fog
1679270400,overcast
1693501200,light rain
1640131200,fair
1624906800,light rain
1643418000,overcast
1644800400,light rain
1640833200,overcast
1690498800,cloudy
1645660800,overcast
1666753200,overcast
1643634000,fair
1678233600,overcast
1675267200,overcast
1637967600,light rain
1657454400,fair
1693670400,cloudy
1649383200,fair
1675836000,overcast
1670644800,fog
1617858000,overcast
1687442400,fair
1681988400,fair
1683133200,fair
1637679600,fair
1667588400,fair
1635994800,cloudy
1638802800,light rain
1629997200,cloudy
1622145600,cloudy
1636434000,overcast
1664006400,cloudy
1675724400,clear
1620972000,overcast
1632200400,cloudy
1651809600,fair
1634364000,overcast
1637643600,fair
1638936000,cloudy
1644249600,overcast
1651986000,fair
1636718400,cloudy
1695798000,overcast
1657022400,cloudy
1635217200,cloudy
1621537200,cloudy
1654484400,
1617422400,overcast
1639911600,overcast
1671523200,light rain
1685426400,cloudy
1639789200,overcast
1637326800,cloudy
1675508400,overcast
1640883600,overcast
1695315600,cloudy
1661896800,fair
1679479200,light rain
1677880800,fair
1658703600,overcast
1684443600,cloudy
1631541600,overcast
1632650400,overcast
1622732400,fair
1666195200,cloudy
1682442000,cloudy
1668438000,cloudy
1690038000,heavy rain
1649030400,overcast
1624723200,cloudy
1653786000,fair
1639080000,rain
1626267600,cloudy
1621368000,cloudy
1685354400,cloudy
1622415600,clear
1679835600,light rain
1644447600,light rain
1683763200,cloudy
1624118400,light rain
1628323200,light rain
1693008000,overcast
1653688800,fair
1621130400,cloudy
1621342800,heavy rain shower
1688454000,overcast
1660672800,light rain
1680948000,fair
1657242000,fair
1687276800,fair
1693843200,clear
1690783200,light rain
1642636800,clear
1675922400,overcast
1619067600,fair
1660302000,clear
1617624000,fair
1630785600,fair
1669147200,fair
1649264400,rain shower
1648627200,overcast
1653357600,light rain
1687766400,fair
1652702400,cloudy
1692691200,cloudy
1642435200,fair
1676538000,light rain
1650859200,fair
1653415200,fair
1631772000,fair
1633186800,heavy rain
1643166000,fog
1657897200,fair
1665529200,fair
1649786400,cloudy
1633651200,overcast
1671537600,cloudy
1650715200,cloudy
1688281200,fair
1620370800,fair
1646287200,overcast
1618570800,cloudy
1692608400,fair
1655370000,fair
1628136000,cloudy
1686898800,fair
1632758400,fair
1634378400,cloudy
1632456000,fair
1663704000,fair
1638583200,fog
1649635200,cloudy
1648681200,sleet
1625940000,overcast
1697922000,overcast
1695312000,cloudy
1668988800,fair
1652036400,fair
1694624400,fair
1648872000,fair
1683784800,cloudy
1676095200,overcast
1661853600,overcast
1631336400,overcast
1617555600,fair
1627218000,rain
1672405200,light rain
1624986000,light rain
1676923200,cloudy
1665748800,light rain
1675396800,overcast
1635912000,fair
1645632000,overcast
1694973600,light rain
1651784400,cloudy
1667552400,fair
1658523600,cloudy
1625392800,light rain
1671631200,cloudy
1648652400,heavy rain shower
1692939600,cloudy
1682251200,light rain
1671084000,clear
1677927600,overcast
1646305200,overcast
1679338800,light rain
1634374800,cloudy
1619859600,fair
1656352800,fair
1639951200,fog
1691820000,cloudy
1617584400,cloudy
1664629200,fair
1694847600,cloudy
1680076800,light rain
1679130000,light rain
1649732400,cloudy
1648040400,clear
1696410000,cloudy
1670112000,overcast
1624204800,overcast
1623182400,fair
1635346800,cloudy
1634857200,clear
1693861200,clear
1671868800,cloudy
1665403200,fair
1649451600,cloudy
1685253600,fair
1684573200,fair
1693605600,cloudy
1621400400,light rain
1689040800,light rain
1641448800,clear
1640768400,light rain
1637114400,cloudy
1664643600,cloudy
1628622000,fair
1663412400,fair
1618275600,clear
1647392400,overcast
1678168800,light rain
1689681600,cloudy
1628308800,overcast
1657234800,fair
1661122800,fair
1675076400,cloudy
1685685600,overcast
1665446400,fair
1690128000,cloudy
1649620800,cloudy
1666292400,fair
1678543200,overcast
1659704400,fair
1636383600,cloudy
1659369600,cloudy
1650848400,clear
1649368800,fair
1658790000,cloudy
1655445600,fair
1670018400,light rain
1696651200,fair
1641121200,cloudy
1653397200,heavy rain shower
1640401200,light rain
1641204000,cloudy
1653368400,light rain
1620723600,light rain
1647871200,fair
1650387600,cloudy
1636304400,cloudy
1625338800,fair
1625630400,light rain
1684310400,fair
1680091200,light rain
1676343600,clear
1647907200,fair
1644728400,light rain
1621137600,cloudy
1643403600,overcast
1668466800,overcast
1637110800,overcast
1683993600,fair
1688302800,fair
1679029200,overcast
1646910000,overcast
1629964800,overcast
1644829200,cloudy
1649527200,fair
1656122400,cloudy
1675036800,overcast
1627066800,cloudy
1692626400,fair
1693609200,cloudy
1663488000,cloudy
1620154800,fair
1659366000,cloudy
1621159200,heavy rain shower
1620684000,fair
1683810000,heavy rain shower
1644922800,light rain
1675411200,overcast
1625302800,cloudy
1625292000,light rain
1662325200,cloudy
1676462400,fair
1668261600,fair
1678748400,light rain
1660334400,clear
1670400000,cloudy
1667466000,rain
1634367600,cloudy
1624597200,light rain
1663182000,fair
1683014400,overcast
1672700400,fair
1656712800,fair
1619575200,cloudy
1676937600,overcast
1677988800,overcast
1660719600,light rain
1635951600,overcast
1618228800,cloudy
1648807200,cloudy
1650146400,fair
1630490400,cloudy
1639515600,overcast
1682877600,overcast
1640934000,light rain
1660579200,cloudy
1649487600,fair
1674676800,light rain
1666828800,cloudy
1619884800,rain shower
1620842400,cloudy
1652482800,fair
1641733200,fair
1660946400,fair
1672704000,fair
1647180000,light rain
1619449200,fair
1637200800,cloudy
1635829200,fair
1692770400,fair
1655128800,cloudy
1623218400,fair
1641078000,overcast
1664283600,cloudy
1648735200,rain shower
1644069600,cloudy
1693368000,fair
1661072400,cloudy
1679569200,rain shower
1651608000,overcast
1654923600,
1656378000,fair
1645354800,light rain
1649048400,light rain
1654318800,
1653166800,fair
1641607200,overcast
1640923200,overcast
1683266400,light rain
1629457200,cloudy
1661392800,light rain
1648177200,clear
1629018000,cloudy
1681804800,cloudy
1650546000,fair
1627538400,fair
1654560000,
1692075600,fair
1691596800,cloudy
1623780000,fair
1656244800,fair
1652241600,overcast
1668380400,fog
1641499200,light rain
1671260400,cloudy
1651190400,cloudy
1640084400,fair
1660478400,fair
1627560000,fair
1660827600,cloudy
1687676400,fair
1657951200,fair
1687554000,fair
1620673200,fair
1633914000,fair
1630080000,cloudy
1650250800,fair
1633590000,overcast
1621551600,fair
1649437200,cloudy
1622296800,fair
1696712400,fair
1658800800,overcast
1687813200,fair
1648018800,clear
1672671600,fair
1661421600,rain
1629320400,cloudy
1686315600,fair
1622764800,overcast
1693940400,clear
1622001600,fair
1623992400,rain
1631005200,fair
1669921200,overcast
1668909600,overcast
1674100800,fair
1691503200,light rain
1676710800,overcast
1687557600,fair
1674885600,cloudy
1621983600,fair
1651644000,light rain
1664708400,cloudy
1681707600,light rain
1695906000,overcast
1661572800,fair
1657576800,fair
1637215200,overcast
1630836000,cloudy
1640242800,overcast
1633183200,heavy rain
1683079200,fair
1680800400,rain shower
1649797200,cloudy
1684861200,cloudy
1682218800,overcast
1617750000,clear
1691949600,cloudy
1661598000,fair
1642039200,fog
1670540400,clear
1659571200,fair
1626541200,fair
1660644000,light rain
1634126400,overcast
1661976000,fair
1687586400,fair
1664686800,light rain
1680080400,light rain
1647932400,fair
1674140400,fair
1682722800,fair
1641384000,fair
1635696000,fair
1663174800,fair
1673377200,light rain
1660921200,fair
1620986400,overcast
1652068800,fair
1622134800,cloudy
1665176400,fair
1680728400,light rain
1661349600,cloudy
1622286000,cloudy
1665205200,clear
1645977600,clear
1626530400,fair
1675278000,overcast
1647979200,clear
1679234400,cloudy
1682895600,overcast
1657015200,cloudy
1638457200,fair
1653390000,rain shower
1683795600,rain shower
1684087200,cloudy
1694322000,fair
1639386000,overcast
1648774800,clear
1685919600,clear
1621339200,heavy rain shower
1641297600,light rain
1620032400,cloudy
1623240000,fair
1636610400,fog
1655071200,
1661850000,overcast
1652472000,fair
1625407200,light rain
1681837200,overcast
1678003200,overcast
1639792800,overcast
1660950000,fair
1656687600,cloudy
1673949600,cloudy
1689235200,cloudy
1650592800,cloudy
1664715600,fair
1634594400,overcast
1659438000,cloudy
1650564000,fair
1649746800,overcast
1663146000,light rain
1654660800,
1645426800,cloudy
1626249600,cloudy
1645732800,fair
1660885200,overcast
1641801600,overcast
1656684000,cloudy
1696762800,fair
1631214000,cloudy
1631710800,cloudy
1692655200,fair
1639137600,fair
1671372000,freezing rain
1678809600,rain shower
1649134800,light rain
1640656800,light rain
1656223200,fair
1664748000,fair
1669770000,fog
1633723200,fair
1624453200,fair
1620572400,cloudy
1688767200,clear
1655283600,fair
1696734000,fair
1655456400,fair
1663912800,light rain
1627495200,cloudy
1649156400,overcast
1664452800,cloudy
1643068800,clear
1619319600,clear
1647327600,cloudy
1630504800,cloudy
1628200800,light rain
1637827200,fair
1686207600,fair
1630227600,fair
1657620000,cloudy
1695265200,cloudy
1669424400,fair
1645606800,fair
1623402000,cloudy
1685412000,fair
1677888000,overcast
1617451200,cloudy
1660608000,overcast
1694653200,fair
1623391200,overcast
1658073600,fair
1632402000,cloudy
1669024800,light rain
1673492400,light rain
1617364800,fair
1665759600,light rain
1630476000,cloudy
1658613600,cloudy
1655431200,fair
1661472000,fair
1683990000,fair
1697180400,light rain
1641812400,overcast
1639872000,fog
1684490400,light rain
1654203600,
1683504000,cloudy
1638990000,cloudy
1661151600,fair
1673802000,fair
1619334000,fair
1618844400,fair
1629529200,overcast
1670889600,cloudy
1641034800,cloudy
1650758400,overcast
1686747600,fair
1681027200,cloudy
1660485600,fair
1688450400,overcast
1618952400,fair
1636333200,fair
1661878800,cloudy
1695142800,overcast
1646560800,cloudy
1649894400,fair
1684371600,overcast
1675152000,overcast
1627822800,rain shower
1631401200,cloudy
1671735600,light rain
1659488400,fair
1647234000,fair
1678532400,cloudy
1653109200,cloudy
1625698800,cloudy
1661220000,overcast
1664589600,cloudy
1657296000,fair
1686992400,cloudy
1687500000,fair
1680555600,clear
1631376000,cloudy
1697590800,overcast
1671519600,light rain
1656874800,fair
1679302800,overcast
1651381200,overcast
1690383600,light rain
1647702000,clear
1634583600,light rain
1672826400,overcast
1681596000,fair
1686639600,fair
1659330000,overcast
1697148000,rain
1623549600,clear
1644116400,light rain
1637964000,fair
1618156800,fair
1663884000,overcast
1652389200,fair
1687402800,cloudy
1683057600,fair
1648436400,clear
1644454800,light rain
1640786400,overcast
1618610400,fair
1679997600,light rain
1638932400,cloudy
1673953200,cloudy
1636740000,overcast
1648090800,clear
1689004800,cloudy
1664683200,overcast
1633784400,fair
1659128400,fair
1627045200,fair
1622757600,cloudy
1662508800,overcast
1672380000,light rain
1695776400,cloudy
1620482400,overcast
1666976400,fair
1645210800,fair
1689177600,rain shower
1696201200,cloudy
1674957600,overcast
1638205200,cloudy
1668423600,overcast
1677625200,light rain
1686042000,cloudy
1641873600,overcast
1668780000,cloudy
1641621600,light rain
1653274800,cloudy
1688598000,fair
1640350800,overcast
1663473600,cloudy
1697274000,fair
1626109200,light rain
1679094000,overcast
1626213600,fair
1645459200,fair
1679472000,light rain
1661590800,fair
1654470000,
1681380000,fair
1632787200,fair
1629871200,cloudy
1649325600,fair
1646474400,light rain
1685959200,fair
1663736400,fair
1632160800,cloudy
1642230000,overcast
1696773600,fair
1635706800,fair
1618124400,fair
1625616000,overcast
1674640800,overcast
1676887200,overcast
1690768800,light rain
1632956400,clear
1638784800,overcast
1642773600,fair
1674313200,fair
1623276000,fair
1669870800,overcast
1683756000,cloudy
1635724800,fair
1680069600,overcast
1642618800,fair
1622826000,light rain
1633266000,fair
1690599600,overcast
1652842800,fair
1653267600,cloudy
1697990400,fair
1681081200,cloudy
1677294000,cloudy
1620964800,overcast
1656439200,cloudy
1694743200,clear
1619877600,fair
1664128800,cloudy
1620036000,cloudy
1648087200,clear
1628848800,cloudy
1662505200,overcast
1663344000,fair
1632682800,cloudy
1657227600,fair
1669546800,light rain
1689894000,cloudy
1667574000,fair
1622887200,fair
1627210800,light rain
1642762800,fair
1626170400,overcast
1696662000,fair
1697857200,light rain
1647835200,clear
1662703200,light rain
1662742800,rain shower
1686909600,fair
1661785200,cloudy
1666296000,fair
1672516800,light rain
1661940000,fair
1635321600,overcast
1626858000,fair
1678384800,light rain
1691276400,light rain
1678881600,cloudy
1665025200,clear
1645038000,light rain
1688162400,light rain
1690977600,rain
1629820800,fair
1675915200,cloudy
1649206800,cloudy
1683662400,rain shower
1687935600,overcast
1639818000,overcast
1693087200,fair
1670590800,fair
1692068400,fair
1682766000,fair
1679947200,fair
1679097600,overcast
1694221200,fair
1654243200,
1679331600,light rain
1686322800,fair
1697907600,light rain
1624417200,fair
1636840800,overcast
1683820800,heavy rain shower
1685404800,clear
1673020800,overcast
1695319200,cloudy
1625252400,cloudy
1686128400,fair
1649473200,fair
1691485200,overcast
1691694000,fair
1680321600,light rain
1667361600,fair
1652162400,overcast
1629190800,light rain
1673038800,overcast
1695196800,light rain
1639404000,overcast
1627905600,cloudy
1643986800,fair
1630346400,cloudy
1653606000,cloudy
1679893200,fair
1649098800,light rain
1682028000,cloudy
1672437600,overcast
1639900800,fog
1620799200,fair
1696248000,overcast
1638507600,light rain
1689224400,fair
1620795600,cloudy
1657375200,fair
1618016400,overcast
1668031200,cloudy
1639126800,cloudy
1678770000,cloudy
1688770800,clear
1651248000,cloudy
1693144800,cloudy
1638003600,light rain
1671847200,cloudy
1631822400,fair
1654837200,
1656734400,fair
1650902400,fair
1662422400,cloudy
1626148800,overcast
1672149600,light rain
1622606400,fair
1654434000,
1695992400,fair
1669719600,overcast
1694955600,light rain
1670245200,light rain
1665014400,clear
1690239600,cloudy
1637211600,cloudy
1674090000,clear
1645279200,light rain
1684263600,fair
1662408000,cloudy
1664611200,fair
1696176000,cloudy
1662760800,cloudy
1621274400,heavy rain shower
1687485600,fair
1693267200,cloudy
1636783200,overcast
1656046800,cloudy
1675760400,overcast
1635894000,clear
1635390000,fair
1691917200,cloudy
1622174400,cloudy
1641636000,light rain
1626480000,clear
1653375600,light rain
1648317600,clear
1638766800,overcast
1673154000,overcast
1658466000,overcast
1654588800,
1677754800,fair
1658077200,fair
1688360400,fair
1626130800,overcast
1683874800,overcast
1687863600,overcast
1639836000,overcast
1638090000,fair
1666710000,cloudy
1681344000,light rain
1636891200,overcast
1642759200,fair
1694462400,cloudy
1693350000,light rain
1682629200,light rain
1647741600,clear
1687456800,fair
1688382000,cloudy
1620698400,fair
1669878000,fog
1689217200,fair
1670626800,clear
1645138800,overcast
1648954800,clear
1684418400,cloudy
1669413600,fair
1642215600,clear
1686679200,clear
1641697200,fair
1682625600,light rain
1634666400,light rain
1682229600,light rain
1681819200,overcast
1651467600,overcast
1681401600,fair
1644598800,cloudy
1692622800,fair
1644217200,fair
1635566400,cloudy
1655186400,fair
1663012800,overcast
1633928400,cloudy
1673262000,cloudy
1645088400,fair
1659178800,overcast
1622905200,fair
1632445200,fair
1636246800,overcast
1661533200,cloudy
1636095600,fair
1653886800,cloudy
1683237600,overcast
1632470400,fair
1686366000,clear
1655967600,fair
1635775200,fair
1625295600,light rain
1655276400,fair
1691175600,cloudy
1663214400,overcast
1670864400,overcast
1654884000,
1633111200,fair
1692972000,cloudy
1663549200,overcast
1626667200,fair
1655474400,fair
1654520400,
1679371200,light rain
1681628400,overcast
1685880000,fair
1683932400,overcast
1669197600,rain
1620133200,rain shower
1627387200,light rain
1687525200,cloudy
1682222400,light rain
1639177200,fair
1645286400,light rain
1695139200,overcast
1679133600,light rain
1658401200,overcast
1681290000,fair
1654581600,
1626775200,fair
1695988800,fair
1693490400,light rain
1668837600,fair
1625655600,rain shower
1617739200,fair
1632880800,overcast
1623675600,fair
1655985600,cloudy
1674075600,fair
1633356000,cloudy
1664658000,cloudy
1675339200,cloudy
1665018000,clear
1648533600,light rain
1647968400,fair
1621033200,overcast
1642626000,fair
1640991600,overcast
1667354400,fair
1632862800,rain
1659517200,cloudy
1694412000,cloudy
1656831600,cloudy
1684152000,cloudy
1622008800,cloudy
1631358000,cloudy
1680267600,rain
1692907200,cloudy
1687118400,light rain
1649106000,light rain
1647172800,light rain
1625709600,overcast
1620198000,fair
1674745200,rain shower
1634875200,clear
1636880400,overcast
1653544800,fair
1675796400,clear
1644238800,fair
1671760800,overcast
1660618800,cloudy
1659513600,overcast
1659326400,overcast
1674334800,clear
1675191600,fair
1691535600,overcast
1649545200,fair
1620385200,fair
1669672800,fog
1643720400,overcast
1655089200,fair
1650445200,cloudy
1619542800,fair
1684638000,clear
