timestamp,prcp,pres,rhum,season,temp,wdir,weco,wspd,count
1635037200.0,0.0,1021.6,,autumn,9.1,167.0,fair,11.1,0
1635040800.0,0.0,1021.1,83.0,autumn,9.1,171.0,fair,11.1,0
1635044400.0,0.0,1020.7,83.0,autumn,8.8,174.0,cloudy,11.1,0
1635048000.0,0.0,1020.0,,autumn,8.6,173.0,cloudy,11.1,0
1635051600.0,0.0,1019.5,,autumn,8.5,176.0,cloudy,11.1,0
1635055200.0,0.0,1019.2,,autumn,8.9,173.0,cloudy,11.1,0
1635062400.0,0.0,1019.0,,autumn,10.3,176.0,cloudy,13.0,0
1635069600.0,0.0,1018.1,,autumn,12.5,185.0,cloudy,18.5,0
1635073200.0,0.0,1017.7,,autumn,13.2,193.0,cloudy,18.5,0
1635076800.0,0.0,1017.3,,autumn,13.3,195.0,cloudy,18.5,0
1635080400.0,0.0,1016.7,76.0,autumn,13.4,197.0,cloudy,18.5,0
1635091200.0,0.0,1015.9,,autumn,12.6,194.0,overcast,13.0,0
1635098400.0,0.0,1015.7,,autumn,12.3,195.0,overcast,13.0,0
1635102000.0,0.0,1015.7,91.0,autumn,12.3,196.0,overcast,13.0,0
1635123600.0,0.0,1015.0,,autumn,10.2,207.0,cloudy,11.1,0
1635130800.0,0.0,1015.0,,autumn,9.7,219.0,cloudy,11.1,0
1635134400.0,0.0,1014.8,97.0,autumn,9.7,213.0,cloudy,9.3,0
1635138000.0,0.0,1014.9,,autumn,9.7,214.0,cloudy,11.1,0
1635141600.0,0.0,1014.8,,autumn,9.8,213.0,cloudy,11.1,0
1635145200.0,0.0,1014.9,,autumn,10.4,214.0,cloudy,11.1,0
1635148800.0,0.0,1015.1,94.0,autumn,11.2,222.0,cloudy,11.1,0
1635152400.0,0.0,1014.9,,autumn,12.7,223.0,cloudy,13.0,0
1635156000.0,0.0,1014.9,,autumn,13.6,230.0,cloudy,14.8,0
1635159600.0,0.0,1014.7,79.0,autumn,14.0,237.0,cloudy,16.7,0
1635163200.0,0.1,1014.6,,autumn,14.0,239.0,cloudy,18.5,0
1635166800.0,0.2,1014.5,,autumn,13.8,240.0,cloudy,16.7,0
1635170400.0,1.3,1014.6,,autumn,13.2,242.0,fair,14.8,0
1635174000.0,0.8,1014.7,,autumn,13.0,244.0,fair,13.0,0
1635181200.0,0.0,1015.5,,autumn,10.9,233.0,fair,9.3,0
1635184800.0,0.0,1016.0,90.0,autumn,10.2,229.0,fair,9.3,0
1635192000.0,0.0,1016.7,94.0,autumn,9.0,229.0,fair,9.3,50
1635195600.0,0.0,1016.7,,autumn,9.1,231.0,fair,9.3,0
1635199200.0,0.0,1017.0,95.0,autumn,8.7,217.0,fair,9.3,0
1635202800.0,0.0,1017.1,,autumn,8.4,216.0,fair,9.3,0
1635213600.0,0.0,1017.5,98.0,autumn,8.2,214.0,cloudy,11.1,0
1635217200.0,0.0,1017.6,97.0,autumn,8.3,213.0,cloudy,11.1,0
1635220800.0,0.0,1017.7,,autumn,8.1,219.0,cloudy,11.1,0
1635224400.0,0.0,1017.8,,autumn,8.2,220.0,cloudy,11.1,0
1635231600.0,0.0,1018.2,,autumn,9.3,210.0,overcast,11.1,0
1635238800.0,0.0,1017.6,87.0,autumn,12.3,223.0,overcast,14.8,0
1635242400.0,0.0,1017.5,85.0,autumn,13.3,228.0,overcast,18.5,0
1635249600.0,0.0,1017.8,81.0,autumn,14.9,238.0,overcast,20.4,0
1635253200.0,0.0,1017.8,79.0,autumn,15.3,239.0,overcast,20.4,0
1635256800.0,0.0,1017.8,80.0,autumn,15.2,238.0,overcast,20.4,0
1635264000.0,0.0,1018.0,85.0,autumn,14.5,234.0,overcast,16.7,0
1635271200.0,0.0,1018.3,,autumn,13.9,227.0,cloudy,16.7,0
1635274800.0,0.0,1018.6,,autumn,13.6,224.0,cloudy,16.7,0
1635278400.0,0.0,1018.8,,autumn,13.4,223.0,cloudy,18.5,0
1635292800.0,0.0,1019.1,91.0,autumn,13.5,223.0,overcast,20.4,0
1635296400.0,0.0,1018.9,91.0,autumn,13.5,224.0,overcast,20.4,0
1635300000.0,0.0,1018.7,,autumn,13.5,224.0,overcast,20.4,0
1635303600.0,0.0,1018.8,91.0,autumn,13.3,222.0,overcast,20.4,0
1635307200.0,0.0,1018.5,,autumn,13.4,219.0,overcast,18.5,0
1635310800.0,0.0,1018.5,91.0,autumn,13.4,221.0,overcast,20.4,0
1635314400.0,0.0,1018.5,90.0,autumn,13.5,218.0,overcast,20.4,0
1635318000.0,0.0,1018.6,90.0,autumn,13.7,214.0,overcast,20.4,0
1635321600.0,0.0,1018.5,,autumn,14.0,216.0,overcast,22.2,0
1635325200.0,0.0,1018.4,82.0,autumn,14.9,219.0,cloudy,24.1,0
1635328800.0,0.0,1018.6,,autumn,15.5,221.0,cloudy,25.9,0
1635332400.0,0.0,1018.5,,autumn,15.9,222.0,cloudy,27.8,0
1635336000.0,0.0,1018.2,,autumn,16.1,221.0,cloudy,27.8,0
1635339600.0,0.0,1017.7,72.0,autumn,16.0,219.0,cloudy,25.9,0
1635343200.0,0.0,1017.4,74.0,autumn,15.5,215.0,cloudy,24.1,0
1635346800.0,0.0,1017.4,75.0,autumn,15.2,213.0,cloudy,20.4,0
1635350400.0,0.0,1017.2,,autumn,14.4,208.0,cloudy,18.5,0
1635357600.0,0.0,1016.8,84.0,autumn,13.4,200.0,fair,16.7,0
1635361200.0,0.0,1016.5,,autumn,13.0,197.0,fair,16.7,0
1635364800.0,0.0,1016.2,,autumn,12.7,195.0,fair,16.7,0
1635368400.0,0.0,1016.1,,autumn,12.8,197.0,cloudy,14.8,0
1635372000.0,0.0,1015.6,,autumn,12.5,192.0,cloudy,16.7,0
1635375600.0,0.0,1014.8,,autumn,12.2,191.0,cloudy,16.7,0
1635379200.0,0.0,1014.5,,autumn,11.9,188.0,cloudy,16.7,0
1635382800.0,0.0,1014.1,,autumn,11.9,187.0,cloudy,16.7,0
1635386400.0,0.0,1013.7,,autumn,11.6,188.0,fair,16.7,0
1635390000.0,0.0,1013.0,91.0,autumn,11.8,194.0,fair,16.7,0
1635397200.0,0.0,1012.0,92.0,autumn,11.5,194.0,fair,16.7,0
1635400800.0,0.0,1011.5,,autumn,11.6,191.0,fair,16.7,0
1635404400.0,0.0,1011.1,,autumn,12.0,188.0,fair,16.7,0
1635408000.0,0.0,1010.7,,autumn,12.7,193.0,fair,18.5,0
1635411600.0,0.0,1010.2,,autumn,13.8,197.0,fair,20.4,0
1635426000.0,0.0,1007.1,73.0,autumn,15.0,196.0,fair,22.2,0
1635429600.0,0.0,1006.4,74.0,autumn,14.8,190.0,fair,20.4,0
1635433200.0,0.0,1006.1,,autumn,14.8,178.0,fair,16.7,0
1635436800.0,0.0,1005.7,,autumn,13.9,177.0,fair,14.8,0
1635440400.0,0.0,1005.4,,autumn,13.4,171.0,fair,14.8,0
1635447600.0,0.0,1004.2,,autumn,12.9,169.0,fair,16.7,0
1635451200.0,0.0,1003.3,,autumn,12.8,167.0,cloudy,16.7,0
1635454800.0,0.0,1003.2,84.0,autumn,12.9,172.0,cloudy,18.5,0
1635458400.0,0.0,1002.3,,autumn,13.1,174.0,cloudy,18.5,0
1635462000.0,0.0,1001.9,,autumn,13.1,176.0,cloudy,18.5,0
1635465600.0,0.0,1000.9,,autumn,13.1,176.0,cloudy,20.4,0
1635469200.0,0.0,1000.1,,autumn,13.2,175.0,cloudy,20.4,0
1635480000.0,0.6,997.9,82.0,autumn,13.2,170.0,overcast,20.4,0
1635483600.0,2.7,997.4,84.0,autumn,13.1,177.0,light rain,22.2,0
1635487200.0,1.1,996.8,85.0,autumn,13.1,177.0,light rain,22.2,0
1635490800.0,0.2,996.5,,autumn,13.0,182.0,light rain,24.1,0
1635494400.0,0.1,996.4,,autumn,13.0,190.0,light rain,24.1,0
1635501600.0,0.2,996.1,,autumn,14.0,202.0,light rain,25.9,0
1635505200.0,0.1,996.3,,autumn,13.9,216.0,light rain,27.8,0
1635508800.0,0.0,996.8,75.0,autumn,13.9,219.0,rain shower,27.8,0
1635512400.0,0.0,998.0,73.0,autumn,13.5,226.0,cloudy,25.9,0
1635516000.0,0.0,999.1,,autumn,12.8,232.0,cloudy,24.1,0
1635519600.0,0.0,999.2,,autumn,12.4,231.0,fair,18.5,0
1635523200.0,0.0,1000.1,,autumn,11.7,223.0,fair,14.8,0
1635530400.0,0.0,1001.1,81.0,autumn,10.6,194.0,fair,11.1,0
1635537600.0,0.0,1001.3,,autumn,9.8,166.0,fair,11.1,0
1635541200.0,0.0,1001.0,,autumn,9.7,170.0,fair,9.3,0
1635544800.0,0.0,1000.5,,autumn,9.7,160.0,fair,11.1,0
1635555600.0,0.0,998.2,89.0,autumn,9.9,149.0,fair,14.8,0
1635559200.0,0.0,997.4,90.0,autumn,10.0,147.0,cloudy,14.8,0
1635566400.0,0.1,995.4,,autumn,10.4,150.0,cloudy,13.0,0
1635570000.0,0.0,994.5,92.0,autumn,10.5,157.0,overcast,14.8,0
1635573600.0,0.4,994.0,,autumn,10.6,160.0,light rain,14.8,0
1635584400.0,0.1,993.2,,autumn,11.9,213.0,light rain,11.1,0
1635588000.0,0.1,993.9,,autumn,12.3,229.0,light rain,16.7,0
1635591600.0,0.0,994.6,79.0,autumn,12.8,245.0,light rain,18.5,0
1635595200.0,0.0,995.5,75.0,autumn,13.0,247.0,cloudy,18.5,0
1635598800.0,0.0,996.5,72.0,autumn,12.9,247.0,cloudy,18.5,0
1635606000.0,0.0,998.1,71.0,autumn,12.3,241.0,cloudy,13.0,0
1635609600.0,0.0,999.0,75.0,autumn,11.3,232.0,fair,11.1,0
1635616800.0,0.0,1000.7,,autumn,9.8,213.0,fair,11.1,0
1635624000.0,0.0,1001.9,86.0,autumn,8.8,198.0,fair,9.3,0
1635627600.0,0.0,1002.1,89.0,autumn,8.3,192.0,fair,9.3,0
1635634800.0,0.0,1002.1,91.0,autumn,8.0,179.0,fair,9.3,0
1635645600.0,0.0,1001.0,92.0,autumn,8.3,155.0,cloudy,13.0,0
1635649200.0,0.0,1000.2,,autumn,8.9,156.0,cloudy,13.0,0
1635652800.0,0.0,999.2,,autumn,10.0,157.0,light rain,16.7,0
1635667200.0,2.8,993.0,92.0,autumn,11.0,163.0,rain,24.1,0
1635670800.0,4.7,991.5,,autumn,11.2,173.0,heavy rain,22.2,0
1635674400.0,2.5,990.5,,autumn,11.5,176.0,heavy rain,25.9,0
1635685200.0,0.0,989.5,77.0,autumn,12.5,218.0,light rain,27.8,0
1635688800.0,0.1,989.9,,autumn,12.6,224.0,heavy rain shower,27.8,0
1635696000.0,0.0,990.6,,autumn,12.0,226.0,fair,22.2,0
1635699600.0,0.0,991.4,,autumn,11.3,224.0,fair,22.2,0
1635703200.0,0.0,991.7,,autumn,10.8,218.0,fair,22.2,0
1635706800.0,0.0,991.8,73.0,autumn,10.6,219.0,fair,24.1,0
1635710400.0,0.0,991.8,,autumn,10.2,215.0,fair,24.1,0
1635714000.0,0.0,991.7,75.0,autumn,9.9,214.0,fair,24.1,0
1635717600.0,0.0,992.8,75.0,autumn,10.2,219.0,fair,24.1,0
1635724800.0,0.0,992.9,,autumn,9.5,216.0,fair,24.1,0
1635732000.0,0.0,992.0,,autumn,9.2,219.0,fair,25.9,0
1635735600.0,0.0,992.1,78.0,autumn,9.0,224.0,fair,24.1,0
1635739200.0,0.0,991.8,,autumn,8.7,225.0,fair,22.2,0
1635746400.0,0.0,992.7,,autumn,8.3,230.0,fair,22.2,10
1635750000.0,0.0,993.2,,autumn,8.2,229.0,fair,20.4,38
1635753600.0,0.0,993.6,81.0,autumn,8.3,227.0,fair,20.4,85
1635757200.0,0.0,993.9,,autumn,8.9,230.0,fair,20.4,48
1635760800.0,0.0,994.3,72.0,autumn,10.6,235.0,fair,20.4,19
1635764400.0,0.0,994.6,,autumn,11.4,238.0,fair,24.1,21
1635768000.0,0.0,994.7,66.0,autumn,11.9,240.0,fair,24.1,21
1635775200.0,0.0,994.8,63.0,autumn,12.2,242.0,fair,22.2,142
1635782400.0,0.0,995.2,66.0,autumn,11.2,243.0,fair,14.8,312
1635786000.0,0.0,995.6,,autumn,10.1,236.0,fair,13.0,531
1635793200.0,0.0,996.3,,autumn,8.0,225.0,fair,9.3,247
1635796800.0,0.0,996.7,,autumn,7.2,220.0,fair,9.3,132
1635804000.0,0.0,997.2,88.0,autumn,6.7,236.0,fair,5.5,0
1635807600.0,0.0,997.4,,autumn,5.9,233.0,fair,7.4,0
1635814800.0,0.0,997.7,94.0,autumn,4.9,242.0,fair,7.4,0
1635825600.0,0.0,997.7,95.0,autumn,3.6,253.0,fair,7.4,0
1635829200.0,0.0,997.9,99.0,autumn,2.9,249.0,fair,7.4,0
1635832800.0,0.0,998.2,,autumn,2.7,244.0,fair,7.4,171
1635836400.0,0.0,998.5,99.0,autumn,2.9,243.0,fair,7.4,496
1635840000.0,0.0,998.7,,autumn,3.6,246.0,fair,5.5,889
1635843600.0,0.0,998.9,,autumn,4.9,253.0,fair,5.5,643
1635847200.0,0.0,998.7,88.0,autumn,7.5,239.0,fair,5.5,142
1635854400.0,0.0,999.1,,autumn,9.5,254.0,fair,7.4,72
1635858000.0,0.0,999.0,,autumn,10.2,259.0,fair,9.3,66
1635861600.0,0.0,998.9,69.0,autumn,10.2,262.0,fair,7.4,392
1635868800.0,0.0,999.3,,autumn,9.6,275.0,fair,5.5,522
1635876000.0,0.0,999.8,,autumn,7.5,287.0,fair,5.5,1165
1635879600.0,0.0,1000.0,81.0,autumn,6.7,33.0,fair,5.5,887
1635886800.0,0.0,1000.8,,autumn,4.6,333.0,fair,5.5,286
1635890400.0,0.0,1000.7,,autumn,4.7,335.0,fair,3.7,0
1635894000.0,0.0,1001.0,,autumn,4.3,341.0,clear,3.7,0
1635897600.0,0.0,1001.0,,autumn,3.6,336.0,clear,5.5,0
1635901200.0,0.0,1001.4,97.0,autumn,3.3,333.0,clear,5.5,0
1635904800.0,0.0,1001.6,,autumn,3.0,333.0,clear,7.4,0
1635912000.0,0.0,1001.9,,autumn,2.8,337.0,fair,5.5,0
1635919200.0,0.0,1002.7,,autumn,2.6,326.0,fair,7.4,217
1635922800.0,0.0,1003.1,98.0,autumn,2.7,324.0,fair,7.4,623
1635926400.0,0.0,1003.5,,autumn,3.3,310.0,fair,7.4,894
1635930000.0,0.0,1003.9,,autumn,4.1,319.0,fair,9.3,480
1635933600.0,0.0,1004.0,,autumn,6.2,318.0,fair,7.4,601
1635940800.0,0.0,1004.3,89.0,autumn,7.8,332.0,cloudy,14.8,968
1635948000.0,0.1,1004.5,,autumn,8.3,335.0,cloudy,14.8,613
1635951600.0,0.0,1004.7,,autumn,8.0,336.0,overcast,14.8,647
1635955200.0,0.1,1005.1,88.0,autumn,7.9,339.0,cloudy,13.0,892
1635962400.0,0.0,1006.2,,autumn,6.8,334.0,overcast,13.0,2038
1635973200.0,0.0,1007.8,95.0,autumn,5.8,333.0,overcast,16.7,354
1635976800.0,0.0,1008.5,,autumn,6.1,330.0,overcast,14.8,0
1635980400.0,0.0,1009.0,,autumn,5.5,332.0,cloudy,16.7,0
1635987600.0,0.0,1009.9,,autumn,5.2,331.0,cloudy,18.5,0
1635991200.0,0.0,1010.2,,autumn,5.2,327.0,cloudy,20.4,0
1635994800.0,0.0,1010.4,,autumn,5.1,328.0,cloudy,20.4,0
1635998400.0,0.0,1010.7,,autumn,5.0,328.0,cloudy,18.5,0
1636009200.0,0.0,1011.6,,autumn,4.9,327.0,overcast,20.4,2036
1636012800.0,0.0,1012.2,,autumn,5.2,326.0,overcast,20.4,3481
1636023600.0,0.0,1013.5,87.0,autumn,7.1,337.0,overcast,25.9,859
1636030800.0,0.0,1014.6,83.0,autumn,7.9,343.0,overcast,25.9,842
1636034400.0,0.0,1015.2,82.0,autumn,8.0,341.0,overcast,24.1,952
1636038000.0,0.0,1015.8,,autumn,7.6,338.0,overcast,22.2,1019
1636041600.0,0.0,1016.6,,autumn,7.2,333.0,overcast,20.4,1402
1636045200.0,0.0,1017.4,85.0,autumn,6.6,332.0,cloudy,18.5,2588
1636048800.0,0.0,1018.1,85.0,autumn,6.1,329.0,cloudy,18.5,2624
1636056000.0,0.0,1019.7,,autumn,4.8,328.0,fair,14.8,884
1636066800.0,0.0,1021.3,,autumn,3.2,318.0,fair,13.0,0
1636070400.0,0.0,1021.7,,autumn,2.7,318.0,fair,13.0,0
1636077600.0,0.0,1022.9,94.0,autumn,2.1,315.0,clear,13.0,0
1636081200.0,0.0,1023.1,,autumn,1.7,315.0,clear,11.1,0
1636084800.0,0.0,1023.3,94.0,autumn,1.6,315.0,fair,9.3,0
1636092000.0,0.0,1024.2,,autumn,1.2,299.0,fair,9.3,495
1636095600.0,0.0,1025.0,,autumn,1.3,292.0,fair,7.4,1306
1636099200.0,0.0,1025.7,92.0,autumn,1.9,278.0,fair,7.4,2070
1636102800.0,0.0,1026.1,,autumn,3.0,280.0,fair,7.4,1516
1636106400.0,0.0,1026.1,,autumn,5.2,269.0,fair,7.4,877
1636113600.0,0.0,1026.9,,autumn,7.4,268.0,fair,11.1,897
1636128000.0,0.0,1027.6,,autumn,8.5,247.0,cloudy,9.3,1033
1636131600.0,0.0,1028.0,84.0,autumn,8.0,241.0,cloudy,9.3,1480
1636135200.0,0.0,1028.2,88.0,autumn,7.4,237.0,cloudy,9.3,1558
1636138800.0,0.0,1028.5,,autumn,7.0,236.0,cloudy,9.3,1053
1636149600.0,0.0,1028.8,93.0,autumn,6.7,234.0,cloudy,9.3,0
1636153200.0,0.0,1028.9,,autumn,6.4,230.0,cloudy,11.1,0
1636156800.0,0.0,1028.9,,autumn,6.3,231.0,cloudy,11.1,0
1636171200.0,0.0,1028.2,93.0,autumn,6.6,240.0,overcast,11.1,0
1636174800.0,0.0,1027.9,94.0,autumn,6.7,236.0,overcast,11.1,0
1636178400.0,0.0,1027.7,,autumn,6.9,232.0,overcast,13.0,93
1636182000.0,0.0,1027.5,95.0,autumn,7.2,231.0,overcast,13.0,200
1636192800.0,0.0,1026.9,89.0,autumn,9.4,238.0,overcast,18.5,584
1636196400.0,0.0,1026.2,86.0,autumn,10.3,240.0,overcast,22.2,708
1636200000.0,0.0,1025.4,85.0,autumn,10.8,241.0,overcast,24.1,721
1636203600.0,0.0,1024.7,,autumn,11.3,243.0,overcast,24.1,732
1636207200.0,0.0,1023.9,80.0,autumn,11.3,243.0,overcast,25.9,698
1636210800.0,0.0,1023.3,,autumn,11.1,243.0,overcast,25.9,657
1636218000.0,0.0,1022.1,,autumn,11.0,241.0,overcast,22.2,542
1636221600.0,0.0,1021.4,,autumn,11.1,241.0,overcast,22.2,470
1636225200.0,0.0,1020.9,82.0,autumn,11.1,242.0,overcast,24.1,438
1636239600.0,0.0,1019.6,88.0,autumn,11.1,255.0,overcast,20.4,0
1636243200.0,0.0,1019.6,,autumn,10.9,262.0,overcast,20.4,0
1636246800.0,0.0,1019.8,87.0,autumn,10.5,266.0,overcast,18.5,0
1636250400.0,0.1,1020.0,,autumn,9.8,275.0,overcast,18.5,0
1636254000.0,0.0,1020.0,,autumn,9.1,282.0,overcast,18.5,0
1636264800.0,0.0,1020.3,,autumn,7.7,285.0,cloudy,16.7,42
1636268400.0,0.0,1020.5,,autumn,7.6,283.0,cloudy,16.7,91
1636272000.0,0.0,1020.8,84.0,autumn,7.8,282.0,cloudy,18.5,113
1636279200.0,0.0,1021.6,,autumn,9.4,292.0,cloudy,16.7,342
1636282800.0,0.0,1021.7,,autumn,9.9,299.0,cloudy,22.2,399
1636286400.0,0.0,1021.5,75.0,autumn,10.3,302.0,cloudy,24.1,453
1636290000.0,0.0,1021.3,,autumn,10.5,303.0,cloudy,24.1,523
1636293600.0,0.0,1021.1,,autumn,10.4,303.0,cloudy,22.2,399
1636297200.0,0.0,1021.1,,autumn,10.1,304.0,cloudy,18.5,447
1636300800.0,0.0,1021.2,73.0,autumn,9.6,303.0,cloudy,14.8,431
1636304400.0,0.0,1021.7,,autumn,8.6,295.0,cloudy,13.0,407
1636311600.0,0.0,1022.4,81.0,autumn,6.9,279.0,fair,11.1,311
1636315200.0,0.0,1022.7,,autumn,6.1,277.0,fair,11.1,248
1636322400.0,0.0,1023.2,,autumn,6.2,269.0,fair,11.1,0
1636326000.0,0.0,1023.5,,autumn,5.7,268.0,fair,11.1,0
1636329600.0,0.0,1023.6,,autumn,5.5,267.0,fair,11.1,0
1636333200.0,0.0,1023.9,,autumn,5.2,268.0,fair,11.1,0
1636336800.0,0.0,1023.8,,autumn,5.1,268.0,fair,11.1,0
1636340400.0,0.0,1023.8,,autumn,4.8,269.0,fair,9.3,0
1636344000.0,0.0,1023.9,,autumn,4.7,273.0,cloudy,9.3,0
1636347600.0,0.0,1023.9,93.0,autumn,4.4,266.0,fair,9.3,0
1636354800.0,0.0,1024.0,93.0,autumn,4.5,250.0,cloudy,7.4,932
1636358400.0,0.0,1024.3,92.0,autumn,5.0,237.0,cloudy,7.4,1746
1636362000.0,0.0,1024.5,90.0,autumn,6.0,232.0,cloudy,7.4,1070
1636365600.0,0.0,1024.2,88.0,autumn,7.5,229.0,cloudy,7.4,521
1636369200.0,0.0,1024.1,86.0,autumn,8.4,234.0,cloudy,9.3,428
1636376400.0,0.0,1023.8,80.0,autumn,10.0,233.0,cloudy,9.3,547
1636380000.0,0.0,1023.6,,autumn,10.2,231.0,cloudy,9.3,621
1636383600.0,0.0,1023.3,,autumn,10.1,227.0,cloudy,9.3,678
1636387200.0,0.0,1023.3,,autumn,10.1,222.0,cloudy,7.4,951
1636390800.0,0.0,1023.3,,autumn,9.7,220.0,cloudy,9.3,1601
1636394400.0,0.0,1023.2,,autumn,9.4,211.0,overcast,9.3,1682
1636398000.0,0.0,1023.4,,autumn,9.4,205.0,overcast,9.3,1072
1636401600.0,0.0,1023.5,,autumn,9.4,200.0,overcast,11.1,641
1636405200.0,0.0,1023.5,94.0,autumn,9.5,202.0,overcast,11.1,444
1636408800.0,0.0,1023.1,,autumn,9.7,213.0,overcast,9.3,0
1636412400.0,0.1,1023.1,,autumn,10.0,211.0,overcast,9.3,0
1636423200.0,0.0,1023.0,99.0,autumn,10.5,213.0,overcast,11.1,0
1636426800.0,0.0,1022.9,,autumn,10.6,216.0,overcast,11.1,0
1636430400.0,0.0,1022.9,,autumn,10.4,223.0,overcast,9.3,0
1636434000.0,0.0,1022.9,100.0,autumn,10.2,218.0,overcast,9.3,0
1636437600.0,0.0,1023.1,99.0,autumn,10.2,218.0,overcast,11.1,593
1636444800.0,0.0,1023.7,,autumn,10.5,219.0,overcast,11.1,1932
1636462800.0,0.0,1023.6,82.0,autumn,13.5,232.0,cloudy,14.8,159
1636466400.0,0.0,1023.2,,autumn,13.6,230.0,cloudy,14.8,170
1636470000.0,0.0,1023.0,82.0,autumn,13.3,227.0,cloudy,13.0,167
1636473600.0,0.0,1022.9,83.0,autumn,13.0,220.0,cloudy,13.0,323
1636477200.0,0.0,1023.1,84.0,autumn,12.5,212.0,cloudy,11.1,492
1636480800.0,0.0,1023.2,,autumn,12.1,205.0,cloudy,11.1,514
1636484400.0,0.0,1023.5,88.0,autumn,11.8,203.0,overcast,11.1,346
1636488000.0,0.0,1023.6,,autumn,11.4,203.0,overcast,11.1,304
1636491600.0,0.0,1023.7,,autumn,11.3,205.0,overcast,11.1,225
1636495200.0,0.0,1023.6,93.0,autumn,10.7,207.0,cloudy,9.3,0
1636498800.0,0.0,1023.4,94.0,autumn,10.6,209.0,overcast,11.1,0
1636502400.0,0.0,1023.2,94.0,autumn,10.6,211.0,overcast,11.1,0
1636506000.0,0.0,1023.1,95.0,autumn,10.5,212.0,overcast,11.1,0
1636509600.0,0.0,1022.9,,autumn,10.4,210.0,overcast,11.1,0
1636513200.0,0.0,1022.7,,autumn,10.4,210.0,overcast,11.1,0
1636516800.0,0.0,1022.5,,autumn,10.3,214.0,overcast,9.3,0
1636531200.0,0.0,1023.1,,autumn,10.7,214.0,overcast,9.3,682
1636534800.0,0.0,1023.3,,autumn,11.0,218.0,overcast,9.3,781
1636538400.0,0.0,1023.1,,autumn,11.3,221.0,overcast,9.3,406
1636542000.0,0.0,1022.9,96.0,autumn,11.9,241.0,overcast,9.3,364
1636545600.0,0.0,1022.6,94.0,autumn,12.5,249.0,overcast,9.3,423
1636549200.0,0.0,1022.6,,autumn,13.0,256.0,overcast,9.3,481
1636556400.0,0.0,1022.6,,autumn,13.0,247.0,overcast,7.4,137
1636560000.0,0.0,1022.8,92.0,autumn,12.8,243.0,overcast,5.5,197
1636563600.0,0.0,1023.0,,autumn,12.1,225.0,overcast,7.4,1057
1636567200.0,0.0,1023.2,,autumn,11.6,214.0,overcast,7.4,1416
1636570800.0,0.0,1023.3,97.0,autumn,11.3,211.0,overcast,7.4,660
1636578000.0,0.0,1023.5,98.0,autumn,10.7,209.0,overcast,7.4,329
1636581600.0,0.0,1023.6,,autumn,10.4,214.0,overcast,5.5,0
1636585200.0,0.0,1023.6,99.0,autumn,10.3,216.0,overcast,7.4,0
1636588800.0,0.0,1023.6,,autumn,10.2,218.0,overcast,7.4,0
1636592400.0,0.0,1023.7,,autumn,10.1,220.0,overcast,7.4,0
1636596000.0,0.0,1023.7,100.0,autumn,10.2,220.0,overcast,7.4,0
1636599600.0,0.0,1023.6,100.0,autumn,10.0,219.0,overcast,7.4,0
1636603200.0,0.0,1023.5,,autumn,9.9,222.0,fog,7.4,0
1636606800.0,0.0,1023.4,,autumn,9.6,214.0,fog,7.4,0
1636610400.0,0.0,1023.5,100.0,autumn,9.4,214.0,fog,7.4,432
1636614000.0,0.0,1023.5,100.0,autumn,9.4,213.0,fog,7.4,1348
1636617600.0,0.0,1023.7,,autumn,9.6,213.0,fog,7.4,2439
1636624800.0,0.0,1023.9,,autumn,10.6,210.0,cloudy,7.4,626
1636632000.0,0.0,1023.6,,autumn,11.8,217.0,overcast,9.3,513
1636635600.0,0.0,1023.3,,autumn,12.3,219.0,cloudy,11.1,472
1636642800.0,0.0,1022.4,85.0,autumn,12.3,214.0,cloudy,9.3,840
1636646400.0,0.0,1022.4,85.0,autumn,12.0,204.0,overcast,7.4,1059
1636650000.0,0.0,1022.1,88.0,autumn,11.3,196.0,cloudy,7.4,1264
1636671600.0,0.0,1019.9,,autumn,9.1,175.0,cloudy,11.1,0
1636675200.0,0.0,1019.3,,autumn,9.0,178.0,cloudy,13.0,0
1636682400.0,0.0,1017.9,,autumn,9.0,175.0,cloudy,14.8,0
1636696800.0,0.0,1014.3,95.0,autumn,9.3,188.0,overcast,16.7,532
1636704000.0,0.0,1013.3,,autumn,10.1,191.0,overcast,18.5,2540
1636707600.0,0.2,1012.7,93.0,autumn,10.6,196.0,light rain,18.5,1455
1636711200.0,0.3,1011.8,89.0,autumn,11.7,206.0,overcast,18.5,743
1636714800.0,0.1,1011.2,,autumn,12.3,214.0,overcast,20.4,657
1636718400.0,0.0,1010.3,,autumn,12.8,225.0,cloudy,22.2,630
1636725600.0,0.0,1009.4,,autumn,12.9,233.0,cloudy,22.2,673
1636736400.0,0.0,1008.6,84.0,autumn,12.1,234.0,overcast,18.5,1026
1636740000.0,0.0,1008.5,,autumn,11.9,233.0,overcast,18.5,1095
1636747200.0,0.0,1008.6,87.0,autumn,11.8,238.0,overcast,20.4,267
1636754400.0,0.0,1008.8,88.0,autumn,11.4,246.0,overcast,18.5,0
1636758000.0,0.0,1009.2,,autumn,10.9,253.0,overcast,18.5,0
1636761600.0,0.0,1009.4,89.0,autumn,10.6,261.0,overcast,18.5,0
1636768800.0,0.0,1010.4,,autumn,10.3,273.0,overcast,20.4,0
1636772400.0,0.0,1010.6,,autumn,10.2,277.0,overcast,20.4,0
1636776000.0,0.0,1011.1,89.0,autumn,9.7,281.0,overcast,18.5,0
